spend,channel,sat_curve_pts
1503.0060120240482,facebook,0.4585077616726011
1523.0460921843687,facebook,0.4673567708770356
1543.0861723446894,facebook,0.47610602815659553
1563.1262525050101,facebook,0.48474789206581664
1583.1663326653306,facebook,0.4932748627237015
1603.2064128256513,facebook,0.5016795953789085
1623.246492985972,facebook,0.5099549136029287
1643.2865731462925,facebook,0.5180938220652244
1663.3266533066133,facebook,0.526089518846124
1683.366733466934,facebook,0.5339354072453475
1703.4068136272545,facebook,0.5416251070463284
1723.4468937875752,facebook,0.5491524651990232
1743.4869739478959,facebook,0.556511565886611
1763.5270541082164,facebook,0.5636967399443702
1783.567134268537,facebook,0.5707025736020769
1803.6072144288578,facebook,0.577523916524444
1823.6472945891785,facebook,0.5841558891274284
1843.687374749499,facebook,0.590593889151598
1863.7274549098197,facebook,0.5968335974772286
1883.7675350701404,facebook,0.6028709831692723
1903.807615230461,facebook,0.6087023077438588
1923.8476953907816,facebook,0.6143241286515014
1943.8877755511023,facebook,0.6197333019756448
1963.9278557114228,facebook,0.6249269843486285
1983.9679358717435,facebook,0.6299026340904866
2004.0080160320642,facebook,0.6346580115792617
2024.0480961923847,facebook,0.6391911788646638
2044.0881763527054,facebook,0.6435004985399142
2064.128256513026,facebook,0.6475846318894811
2084.168336673347,facebook,0.6514425363331229
2104.2084168336673,facebook,0.6550734621891835
2124.248496993988,facebook,0.6584769487824196
2144.2885771543088,facebook,0.6616528199237942
2164.3286573146293,facebook,0.6646011787916032
2184.3687374749497,facebook,0.667322402245035
2204.4088176352707,facebook,0.6698171346027797
2224.448897795591,facebook,0.6720862809205896
2244.4889779559117,facebook,0.6741309998027967
2264.5290581162326,facebook,0.675952695783621
2284.569138276553,facebook,0.6775530113147854
2304.609218436874,facebook,0.6789338183963674
2324.6492985971945,facebook,0.680097209888057
2344.689378757515,facebook,0.6810454905380382
2364.729458917836,facebook,0.6817811677665336
2384.7695390781564,facebook,0.6823069422407385
2404.809619238477,facebook,0.6826256982773514
2424.849699398798,facebook,0.6827404941082513
2444.8897795591183,facebook,0.6826545520440439
2464.929859719439,facebook,0.6823712485692662
2484.9699398797597,facebook,0.681894104401942
2505.0100200400802,facebook,0.6812267745490084
2525.0501002004007,facebook,0.6803730383878375
2545.0901803607217,facebook,0.679336789802703
2565.130260521042,facebook,0.6781220274035924
2585.1703406813626,facebook,0.6767328448532575
2605.2104208416836,facebook,0.6751734213268294
2625.250501002004,facebook,0.6734480121267291
2645.2905811623245,facebook,0.6715609394739763
2665.3306613226455,facebook,0.6695165834953597
2685.370741482966,facebook,0.6673193734242804
2705.4108216432865,facebook,0.6649737790314433
2725.4509018036074,facebook,0.6624843022999303
2745.490981963928,facebook,0.6598554693575936
2765.5310621242484,facebook,0.6570918226781112
2785.5711422845693,facebook,0.6541979135605203
2805.61122244489,facebook,0.651178294895527
2825.6513026052103,facebook,0.6480375142254483
2845.691382765531,facebook,0.6447801071032324
2865.7314629258517,facebook,0.6414105907546723
2885.7715430861726,facebook,0.6379334580466277
2905.811623246493,facebook,0.63435317176287
2925.8517034068136,facebook,0.6306741591879921
2945.8917835671346,facebook,0.6269008069987578
2965.931863727455,facebook,0.6230374564612361
2985.9719438877755,facebook,0.6190883989311186
3006.0120240480965,facebook,0.6150578716537501
3026.052104208417,facebook,0.6109500538595869
3046.0921843687374,facebook,0.6067690631500532
3066.1322645290584,facebook,0.6025189521681071
3086.172344689379,facebook,0.5982037055472126
3106.2124248496993,facebook,0.5938272371318735
3126.2525050100203,facebook,0.5893933874624162
3146.2925851703408,facebook,0.5849059215162787
3166.3326653306613,facebook,0.5803685266977126
3186.372745490982,facebook,0.575784811067503
3206.4128256513027,facebook,0.5711583018040571
3226.452905811623,facebook,0.5664924438870111
3246.492985971944,facebook,0.5617905989943668
3266.5330661322646,facebook,0.5570560446040435
3286.573146292585,facebook,0.5522919732906871
3306.613226452906,facebook,0.5475014922085362
3326.6533066132265,facebook,0.5426876227511676
3346.693386773547,facebook,0.5378533003789854
3366.733466933868,facebook,0.5330013746053912
3386.7735470941884,facebook,0.5281346091326825
3406.813627254509,facebook,0.5232556821288493
3426.85370741483,facebook,0.5183671866366009
3446.8937875751503,facebook,0.5134716311061168
3466.933867735471,facebook,0.5085714400432165
3486.9739478957918,facebook,0.5036689547648446
3507.0140280561122,facebook,0.49876643425399364
3527.0541082164327,facebook,0.4938660561064111
3547.0941883767537,facebook,0.48896991756169395
3567.134268537074,facebook,0.48408003661160964
3587.174348697395,facebook,0.4791983531787481
3607.2144288577156,facebook,0.474326730358874
3627.254509018036,facebook,0.4694669557206024
3647.294589178357,facebook,0.46462074265630005
3667.3346693386775,facebook,0.4597897317783773
3687.374749498998,facebook,0.4549754923553998
3707.414829659319,facebook,0.45017952378272363
3727.4549098196394,facebook,0.4454032570826124
3747.49498997996,facebook,0.4406480564290612
3767.535070140281,facebook,0.43591522069280736
3787.5751503006013,facebook,0.4312059850022571
3807.615230460922,facebook,0.42652152231630885
3827.6553106212427,facebook,0.42186294500528837
3847.695390781563,facebook,0.41723130643645273
3867.7354709418837,facebook,0.41262760256074016
3887.7755511022046,facebook,0.4080527734976723
3907.815631262525,facebook,0.4035077051155221
3927.8557114228456,facebook,0.39899323060407155
3947.8957915831666,facebook,0.39451013203748014
3967.935871743487,facebook,0.39005914192498137
3987.9759519038075,facebook,0.38564094474729776
4008.0160320641285,facebook,0.3812561784768554
4028.056112224449,facebook,0.37690543608003535
4048.0961923847694,facebook,0.37258926699986594
4068.1362725450904,facebook,0.3683081786177134
4088.176352705411,facebook,0.3640626376926714
4108.216432865732,facebook,0.3598530717774899
4128.256513026052,facebook,0.35567987061001693
4148.296593186373,facebook,0.35154338747924657
4168.336673346694,facebook,0.34744394056518907
4188.376753507014,facebook,0.34338181425188485
4208.416833667335,facebook,0.3393572604129898
4228.456913827656,facebook,0.3353704996694618
4248.496993987976,facebook,0.3314217226189595
4268.537074148297,facebook,0.3275110910366603
4288.5771543086175,facebook,0.32363873904728013
4308.617234468938,facebook,0.31980477426815157
4328.6573146292585,facebook,0.31600927892328634
4348.697394789579,facebook,0.31225231092841693
4368.7374749498995,facebook,0.30853390494706223
4388.77755511022,facebook,0.3048540734177269
4408.817635270541,facebook,0.30121280755239005
4428.857715430861,facebook,0.2976100783064814
4448.897795591182,facebook,0.2940458373205934
4468.937875751503,facebook,0.2905200178342104
4488.977955911823,facebook,0.2870325355717726
4509.018036072144,facebook,0.283583289601423
4529.058116232465,facebook,0.2801721631668181
4549.098196392786,facebook,0.27679902449240135
4569.138276553106,facebook,0.27346372756256804
4589.178356713427,facebook,0.2701661128751639
4609.218436873748,facebook,0.26690600816978394
4629.258517034068,facebook,0.2636832291313439
4649.298597194389,facebook,0.26049758006941903
4669.33867735471,facebook,0.25734885457384965
4689.37875751503,facebook,0.25423683614712145
4709.418837675351,facebook,0.25116129881403965
4729.458917835672,facebook,0.24812200770921913
4749.498997995992,facebook,0.24511871964291393
4769.539078156313,facebook,0.2421511836457163
4789.579158316634,facebook,0.2392191414926555
4809.619238476954,facebook,0.23632232820722276
4829.659318637275,facebook,0.23346047254585223
4849.699398797596,facebook,0.2306332974633834
4869.739478957916,facebook,0.22784052056002746
4889.779559118237,facebook,0.22508185451035465
4909.819639278558,facebook,0.2223570074748182
4929.859719438878,facebook,0.2196656834943218
4949.899799599199,facebook,0.217007582868332
4969.9398797595195,facebook,0.2143824025170321
4989.9799599198395,facebook,0.21178983632800544
5010.0200400801605,facebook,0.2092295754879257
5030.060120240481,facebook,0.20670130879973195
5050.100200400801,facebook,0.2042047229857473
5070.140280561122,facebook,0.20173950297719864
5090.180360721443,facebook,0.19930533219058508
5110.220440881763,facebook,0.19690189279133022
5130.260521042084,facebook,0.19452886594514762
5150.300601202405,facebook,0.19218593205753864
5170.340681362725,facebook,0.18987277100182975
5190.380761523046,facebook,0.18758906233615136
5210.420841683367,facebook,0.18533448550974685
5230.460921843687,facebook,0.18310872005899176
5250.501002004008,facebook,0.18091144579349447
5270.541082164329,facebook,0.17874234297264005
5290.581162324649,facebook,0.1766010924729266
5310.62124248497,facebook,0.1744873759464378
5330.661322645291,facebook,0.17240087597078432
5350.701402805611,facebook,0.1703412761908355
5370.741482965932,facebook,0.1683082614525566
5390.781563126253,facebook,0.1663015179292561
5410.821643286573,facebook,0.16432073324053825
5430.861723446894,facebook,0.16236559656424804
5450.901803607215,facebook,0.16043579874168667
5470.941883767535,facebook,0.15853103237636734
5490.981963927856,facebook,0.1566509919265706
5511.022044088177,facebook,0.1547953737919554
5531.062124248497,facebook,0.1529638763944673
5551.102204408818,facebook,0.15115620025378104
5571.142284569139,facebook,0.1493720480575094
5591.182364729459,facebook,0.14761112472639473
5611.22244488978,facebook,0.14587313747470151
5631.2625250501005,facebook,0.14415779586601377
5651.302605210421,facebook,0.14246481186463822
5671.3426853707415,facebook,0.14079389988280527
5691.382765531062,facebook,0.13914477682385412
5711.4228456913825,facebook,0.13751716212158072
5731.462925851703,facebook,0.13591077777592242
5751.503006012024,facebook,0.134325348385146
5771.543086172345,facebook,0.13276060117469832
5791.583166332665,facebook,0.13121626602287706
5811.623246492986,facebook,0.12969207548346834
5831.663326653307,facebook,0.12818776480549693
5851.703406813627,facebook,0.12670307195022526
5871.743486973948,facebook,0.12523773760553608
5891.783567134269,facebook,0.12379150519782635
5911.823647294589,facebook,0.1223641209015348
5931.86372745491,facebook,0.12095533364642228
5951.903807615231,facebook,0.11956489512271891
5971.943887775551,facebook,0.11819255978424692
5991.983967935872,facebook,0.1168380848496239
6012.024048096193,facebook,0.11550123030164895
6032.064128256513,facebook,0.11418175888496683
6052.104208416834,facebook,0.11287943610210391
6072.144288577155,facebook,0.11159403020796572
6092.184368737475,facebook,0.11032531220288075
6112.224448897796,facebook,0.10907305582427265
6132.264529058117,facebook,0.10783703753704112
6152.304609218437,facebook,0.10661703652272432
6172.344689378758,facebook,0.10541283466751741
6192.384769539079,facebook,0.10422421654921542
6212.424849699399,facebook,0.10305096942314686
6232.46492985972,facebook,0.10189288320716117
6252.505010020041,facebook,0.10074975046573235
6272.545090180361,facebook,0.09962136639323428
6292.5851703406815,facebook,0.09850752879644593
6312.6252505010025,facebook,0.09740803807633779
6332.6653306613225,facebook,0.0963226972091913
6352.705410821643,facebook,0.09525131172709916
6372.745490981964,facebook,0.09419368969789335
6392.785571142284,facebook,0.09314964170454512
6412.825651302605,facebook,0.0921189808240783
6432.865731462926,facebook,0.09110152260603778
6452.905811623246,facebook,0.09009708505055024
6472.945891783567,facebook,0.08910548858601386
6492.985971943888,facebook,0.08812655604645306
6513.026052104208,facebook,0.08716011264857036
6533.066132264529,facebook,0.08620598596852704
6553.10621242485,facebook,0.08526400591848371
6573.14629258517,facebook,0.0843340047229284
6593.186372745491,facebook,0.08341581689481967
6613.226452905812,facebook,0.08250927921157139
6633.266533066132,facebook,0.08161423069090262
6653.306613226453,facebook,0.08073051256657633
6673.346693386774,facebook,0.07985796826405019
6693.386773547094,facebook,0.07899644337605843
6713.426853707415,facebook,0.07814578563814621
6733.466933867736,facebook,0.07730584490417516
6753.507014028056,facebook,0.07647647312181716
6773.547094188377,facebook,0.07565752430805373
6793.587174348698,facebook,0.07484885452469763
6813.627254509018,facebook,0.07405032185395018
6833.667334669339,facebook,0.07326178637400985
6853.70741482966,facebook,0.07248311013474505
6873.74749498998,facebook,0.07171415713344363
6893.787575150301,facebook,0.07095479329065085
6913.827655310622,facebook,0.0702048864261077
6933.867735470942,facebook,0.06946430623479885
6953.907815631263,facebook,0.06873292426312108
6973.9478957915835,facebook,0.06801061388518123
6993.9879759519035,facebook,0.06729725027923149
7014.0280561122245,facebook,0.06659271040425094
7034.068136272545,facebook,0.06589687297668069
7054.108216432865,facebook,0.06520961844731911
7074.148296593186,facebook,0.06453082897838396
7094.188376753507,facebook,0.06386038842074757
7114.228456913828,facebook,0.06319818229135042
7134.268537074148,facebook,0.06254409775079815
7154.308617234469,facebook,0.061898023581146794
7174.34869739479,facebook,0.06125985016388087
7194.38877755511,facebook,0.06062946945808787
7214.428857715431,facebook,0.060006774978832673
7234.468937875752,facebook,0.059391661775735835
7254.509018036072,facebook,0.05878402641175788
7274.549098196393,facebook,0.05818376694219255
7294.589178356714,facebook,0.05759078289387177
7314.629258517034,facebook,0.057004975244583554
7334.669338677355,facebook,0.056426246402705466
7354.709418837676,facebook,0.05585450018705474
7374.749498997996,facebook,0.05528964180695654
7394.789579158317,facebook,0.054731577842531416
7414.829659318638,facebook,0.054180216225202936
7434.869739478958,facebook,0.05363546621842605
7454.909819639279,facebook,0.053097238398636774
7474.9498997996,facebook,0.052565444636423694
7494.98997995992,facebook,0.05203999807792092
7515.030060120241,facebook,0.0515208131264231
7535.070140280562,facebook,0.05100780542422196
7555.110220440882,facebook,0.05050089183466421
7575.150300601203,facebook,0.04999999042443019
7595.190380761524,facebook,0.04950502044603313
7615.230460921844,facebook,0.04901590232053784
7635.2705410821645,facebook,0.048532557620498074
7655.3106212424855,facebook,0.0480549090531124
7675.3507014028055,facebook,0.04758288044359657
7695.390781563126,facebook,0.04711639671877169
7715.430861723447,facebook,0.046655383890867555
7735.470941883767,facebook,0.046199769041538906
7755.511022044088,facebook,0.04574948030609404
7775.551102204409,facebook,0.04530444685793406
7795.591182364729,facebook,0.044864598893201386
7815.63126252505,facebook,0.04442986761563573
7835.671342685371,facebook,0.04400018522163654
7855.711422845691,facebook,0.04357548488552953
7875.751503006012,facebook,0.04315570074503624
7895.791583166333,facebook,0.04274076788694451
7915.831663326653,facebook,0.04233062233297834
7935.871743486974,facebook,0.041925201025864896
7955.911823647295,facebook,0.04152444181559761
7975.951903807615,facebook,0.0411282834458927
7995.991983967936,facebook,0.040736665540837484
8016.032064128257,facebook,0.04034952859172893
8036.072144288577,facebook,0.03996681394409988
8056.112224448898,facebook,0.03958846378493132
8076.152304609219,facebook,0.039214421130048915
8096.192384769539,facebook,0.03884462981170136
8116.23246492986,facebook,0.03847903446631863
8136.272545090181,facebook,0.03811758052244868
8156.312625250501,facebook,0.037760214188869594
8176.352705410822,facebook,0.037406882442876044
8196.392785571143,facebook,0.03705753301873759
8216.432865731464,facebook,0.03671211439632667
8236.472945891785,facebook,0.036370575789914636
8256.513026052104,facebook,0.03603286713713345
8276.553106212425,facebook,0.035698939088101074
8296.593186372746,facebook,0.03536874299470881
8316.633266533066,facebook,0.03504223090006809
8336.673346693387,facebook,0.0347193555281149
8356.713426853708,facebook,0.03440007027337002
8376.753507014027,facebook,0.034084329190852844
8396.793587174348,facebook,0.033772086986146505
8416.83366733467,facebook,0.03346329900561319
8436.87374749499,facebook,0.03315792122675663
8456.913827655311,facebook,0.03285591024873037
8476.953907815632,facebook,0.032557223282989906
8496.993987975951,facebook,0.0322618181440864
8517.034068136272,facebook,0.03196965324060021
8537.074148296593,facebook,0.03168068756621259
8557.114228456914,facebook,0.03139488069091308
8577.154308617235,facebook,0.031112192752341124
8597.194388777556,facebook,0.030832584447259982
8617.234468937875,facebook,0.030556017023160936
8637.274549098196,facebook,0.030282452269996034
8657.314629258517,facebook,0.03001185251203762
8677.354709418838,facebook,0.02974418059986266
8697.394789579159,facebook,0.029479399902460228
8717.43486973948,facebook,0.029217474299460287
8737.474949899799,facebook,0.02895836817348211
8757.51503006012,facebook,0.028702046402600396
8777.55511022044,facebook,0.028448474352927706
8797.595190380762,facebook,0.028197617871311118
8817.635270541083,facebook,0.02794944327814169
8837.675350701404,facebook,0.02770391736027506
8857.715430861723,facebook,0.027461007364061277
8877.755511022044,facebook,0.027220680988482564
8897.795591182365,facebook,0.026982906378397304
8917.835671342686,facebook,0.02674765211788842
8937.875751503007,facebook,0.026514887223715058
8957.915831663327,facebook,0.0262845811388654
8977.955911823647,facebook,0.026056703726209753
8997.995991983968,facebook,0.025831225262251786
9018.036072144288,facebook,0.02560811643097692
9038.07615230461,facebook,0.025387348317796044
9058.11623246493,facebook,0.025168892403583228
9078.156312625251,facebook,0.024952720558806082
9098.196392785572,facebook,0.024738805037747173
9118.236472945891,facebook,0.02452711847281525
9138.276553106212,facebook,0.024317633868944748
9158.316633266533,facebook,0.02411032459808244
9178.356713426854,facebook,0.023905164393759584
9198.396793587175,facebook,0.023702127345748475
9218.436873747496,facebook,0.02350118789480206
9238.476953907815,facebook,0.023302320827475177
9258.517034068136,facebook,0.02310550127102633
9278.557114228457,facebook,0.022910704688398707
9298.597194388778,facebook,0.022717906873279056
9318.637274549099,facebook,0.02252708394523342
9338.67735470942,facebook,0.02233821234491833
9358.717434869739,facebook,0.022151268829366483
9378.75751503006,facebook,0.021966230467345464
9398.79759519038,facebook,0.021783074634788676
9418.837675350702,facebook,0.021601779010297084
9438.877755511023,facebook,0.021422321570710792
9458.917835671344,facebook,0.021244680586749318
9478.957915831663,facebook,0.02106883461871947
9498.997995991984,facebook,0.02089476251228978
9519.038076152305,facebook,0.020722443394330468
9539.078156312626,facebook,0.020551856668817828
9559.118236472947,facebook,0.02038298201280197
9579.158316633268,facebook,0.02021579937243726
9599.198396793587,facebook,0.020050288959073837
9619.238476953908,facebook,0.019886431245409883
9639.278557114229,facebook,0.019724206961703305
9659.31863727455,facebook,0.019563597092041952
9679.35871743487,facebook,0.019404582870671518
9699.398797595191,facebook,0.019247145778380076
9719.43887775551,facebook,0.019091267538938573
9739.478957915831,facebook,0.018936930115596017
9759.519038076152,facebook,0.018784115707628973
9779.559118236473,facebook,0.018632806746944067
9799.599198396794,facebook,0.018482985894732885
9819.639278557115,facebook,0.018334636038178354
9839.679358717434,facebook,0.018187740287211877
9859.719438877755,facebook,0.018042281971320198
9879.759519038076,facebook,0.017898244636401557
9899.799599198397,facebook,0.017755612041669908
9919.839679358718,facebook,0.01761436815660682
9939.879759519039,facebook,0.017474497157960095
9959.919839679358,facebook,0.01733598342678837
9979.959919839679,facebook,0.017198811545551047
10000.0,facebook,0.017062966295242753
0.0,google_ads,0.0
20.04008016032064,google_ads,8.863132216503577e-06
40.08016032064128,google_ads,7.599410274760916e-05
60.120240480961925,google_ads,0.0002670922768363971
80.16032064128257,google_ads,0.0006515793953611566
100.20040080160321,google_ads,0.0013013064583726698
120.24048096192385,google_ads,0.0022899454236176356
140.28056112224448,google_ads,0.0036926050900501165
160.32064128256513,google_ads,0.0055855430323344495
180.3607214428858,google_ads,0.008045918867631393
200.40080160320642,google_ads,0.011151559578617725
220.44088176352705,google_ads,0.014980718552090775
240.4809619238477,google_ads,0.019611815410120907
260.52104208416836,google_ads,0.025123146719382816
280.56112224448896,google_ads,0.031592559532606763
300.6012024048096,google_ads,0.039097081030290005
320.64128256513027,google_ads,0.04771249859151737
340.6813627254509,google_ads,0.0575128855993201
360.7214428857716,google_ads,0.06857006928254628
380.7615230460922,google_ads,0.0809530379817164
400.80160320641284,google_ads,0.09472728644900244
420.8416833667335,google_ads,0.10995409918648649
440.8817635270541,google_ads,0.1266897734152792
460.92184368737475,google_ads,0.1449847850636119
480.9619238476954,google_ads,0.16488290316661255
501.00200400801606,google_ads,0.18642026027423475
521.0420841683367,google_ads,0.2096243888435751
541.0821643286573,google_ads,0.23451323610969635
561.1222444889779,google_ads,0.2610941725311075
581.1623246492986,google_ads,0.2893630115213695
601.2024048096192,google_ads,0.3193030607188171
621.2424849699399,google_ads,0.3508842274076102
641.2825651302605,google_ads,0.38406220276597325
661.3226452905811,google_ads,0.4187777512508846
681.3627254509018,google_ads,0.45495613249487094
701.4028056112224,google_ads,0.4925066834515706
721.4428857715432,google_ads,0.5313225880505871
741.4829659318638,google_ads,0.5712808601927654
761.5230460921844,google_ads,0.6122425634434583
781.5631262525051,google_ads,0.6540532872077878
801.6032064128257,google_ads,0.696543894487249
821.6432865731463,google_ads,0.7395315505630675
841.683366733467,google_ads,0.7828210352293608
861.7234468937876,google_ads,0.8262063336715525
881.7635270541082,google_ads,0.869472492977164
901.8036072144289,google_ads,0.912397722858026
921.8436873747495,google_ads,0.9547557107826576
941.8837675350702,google_ads,0.9963181137247181
961.9238476953908,google_ads,1.0368571815016177
981.9639278557114,google_ads,1.076148460572544
1002.0040080160321,google_ads,1.1139735225228176
1022.0440881763527,google_ads,1.1501226585637447
1042.0841683366734,google_ads,1.18439748043216
1062.124248496994,google_ads,1.216613369198619
1082.1643286573146,google_ads,1.2466017167026342
1102.2044088176353,google_ads,1.2742119095352495
1122.2444889779558,google_ads,1.299313012487546
1142.2845691382765,google_ads,1.3217951168883144
1162.3246492985973,google_ads,1.341570328898342
1182.364729458918,google_ads,1.3585733831910638
1202.4048096192384,google_ads,1.3727618780797186
1222.4448897795592,google_ads,1.3841161385982128
1242.4849699398799,google_ads,1.39263872388044
1262.5250501002004,google_ads,1.3983536040338036
1282.565130260521,google_ads,1.4013050392580657
1302.6052104208418,google_ads,1.4015561999933661
1322.6452905811623,google_ads,1.3991875712528652
1342.685370741483,google_ads,1.3942951869572664
1362.7254509018037,google_ads,1.3869887410761623
1382.7655310621242,google_ads,1.3773896218048454
1402.805611222445,google_ads,1.3656289130358423
1422.8456913827656,google_ads,1.3518454042376442
1442.8857715430863,google_ads,1.3361836457728833
1462.9258517034068,google_ads,1.3187920819303054
1482.9659318637275,google_ads,1.2998212887622926
1503.0060120240482,google_ads,1.279422338450246
1523.0460921843687,google_ads,1.2577453065767406
1543.0861723446894,google_ads,1.2349379335473485
1563.1262525050101,google_ads,1.2111444466224888
1583.1663326653306,google_ads,1.1865045446998885
1603.2064128256513,google_ads,1.1611525442051964
1623.246492985972,google_ads,1.1352166812428588
1643.2865731462925,google_ads,1.1088185625436722
1663.3266533066133,google_ads,1.0820727557073713
1683.366733466934,google_ads,1.055086507746802
1703.4068136272545,google_ads,1.0279595799491534
1723.4468937875752,google_ads,1.0007841865242626
1743.4869739478959,google_ads,0.9736450243495509
1763.5270541082164,google_ads,0.9466193812832756
1783.567134268537,google_ads,0.9197773109410559
1803.6072144288578,google_ads,0.8931818624566653
1823.6472945891785,google_ads,0.8668893545234125
1843.687374749499,google_ads,0.8409496838892174
1863.7274549098197,google_ads,0.8154066594152777
1883.7675350701404,google_ads,0.7902983537699865
1903.807615230461,google_ads,0.7656574657877765
1923.8476953907816,google_ads,0.741511687454091
1943.8877755511023,google_ads,0.7178840703653205
1963.9278557114228,google_ads,0.6947933873437698
1983.9679358717435,google_ads,0.6722544856541187
2004.0080160320642,google_ads,0.6502786289645544
2024.0480961923847,google_ads,0.6288738258206896
2044.0881763527054,google_ads,0.6080451429539322
2064.128256513026,google_ads,0.5877950022300585
2084.168336673347,google_ads,0.5681234604618405
2104.2084168336673,google_ads,0.5490284716658965
2124.248496993988,google_ads,0.5305061316433671
2144.2885771543088,google_ads,0.5125509050117749
2164.3286573146293,google_ads,0.4951558350167699
2184.3687374749497,google_ads,0.47831273661264684
2204.4088176352707,google_ads,0.46201237342461354
2224.448897795591,google_ads,0.4462446192985221
2244.4889779559117,google_ads,0.43099860520962735
2264.5290581162326,google_ads,0.41626285234499416
2284.569138276553,google_ads,0.4020253921980704
2304.609218436874,google_ads,0.3882738745220418
2324.6492985971945,google_ads,0.3749956639837958
2344.689378757515,google_ads,0.36217792634516777
2364.729458917836,google_ads,0.349807704974942
2384.7695390781564,google_ads,0.3378719884656504
2404.809619238477,google_ads,0.3263577700952663
2424.849699398798,google_ads,0.3152520998367672
2444.8897795591183,google_ads,0.304542129579402
2464.929859719439,google_ads,0.29421515218528027
2484.9699398797597,google_ads,0.2842586349644168
2505.0100200400802,google_ads,0.27466024811117457
2525.0501002004007,google_ads,0.2654078886056938
2545.0901803607217,google_ads,0.25648970004573457
2565.130260521042,google_ads,0.24789408883765882
2585.1703406813626,google_ads,0.23960973714026718
2605.2104208416836,google_ads,0.23162561292200642
2625.250501002004,google_ads,0.22393097746075502
2645.2905811623245,google_ads,0.21651539058602037
2665.3306613226455,google_ads,0.20936871393594975
2685.370741482966,google_ads,0.2024811124760262
2705.4108216432865,google_ads,0.1958430545026546
2725.4509018036074,google_ads,0.18944531033298503
2745.490981963928,google_ads,0.1832789498621708
2765.5310621242484,google_ads,0.17733533915075808
2785.5711422845693,google_ads,0.1716061361879545
2805.61122244489,google_ads,0.16608328596102387
2825.6513026052103,google_ads,0.16075901494692826
2845.691382765531,google_ads,0.15562582512948053
2865.7314629258517,google_ads,0.15067648763359717
2885.7715430861726,google_ads,0.14590403605765814
2905.811623246493,google_ads,0.1413017595754193
2925.8517034068136,google_ads,0.1368631958702748
2945.8917835671346,google_ads,0.13258212395689123
2965.931863727455,google_ads,0.12845255693822968
2985.9719438877755,google_ads,0.12446873473968374
