channel,adstock,saturation
google_ads,1664.3612768362098,0.9911319323486709
google_ads,1943.9968136274215,0.9976523981359786
google_ads,1951.2647826294135,0.9977263741788438
google_ads,2099.118959703234,0.9987855475302754
google_ads,983.1742620275484,0.5471747390781481
google_ads,1719.277627086733,0.9932776383755227
google_ads,1808.695730321314,0.995643004156964
google_ads,1908.5842594039943,0.997251384083738
google_ads,1946.420377607044,0.9976773599850414
google_ads,960.0996503707131,0.49625454997847895
google_ads,568.4637091963707,0.010747901281977003
google_ads,318.6925580091539,7.490987664440272e-05
google_ads,1208.4204948111365,0.8768892064485173
google_ads,373.61072176518877,0.000293935241552777
google_ads,1460.2657709236364,0.9731771794218242
google_ads,1582.3548601397433,0.9863713156022872
google_ads,1728.5117015540218,0.993578343883105
google_ads,1845.3585784879856,0.9963310989837789
google_ads,1867.2048241158277,0.9966830941568177
google_ads,1888.7694760895984,0.9969940589024703
google_ads,1858.029039470097,0.9965400470540243
google_ads,2092.8537016800565,0.998753962415238
google_ads,2096.047082144477,0.9987701742301989
google_ads,966.3596632450893,0.5102259157876397
google_ads,1615.0591638795356,0.9885447989141628
google_ads,1876.1421508507253,0.9968161206924369
google_ads,1906.2068495792932,0.9972218449771576
google_ads,1954.0547352882872,0.9977540783901218
google_ads,2036.9226586013663,0.9984276020999175
google_ads,1848.5509501742886,0.9963850370181424
google_ads,872.4937164698486,0.30198903735852306
google_ads,1532.232712409128,0.9821025533882854
google_ads,1777.2089757760543,0.9949362635758252
google_ads,1924.6553452775597,0.9974421264155183
google_ads,1842.6522389660408,0.9962846707976833
google_ads,2054.5413894036683,0.99853969304726
google_ads,950.2016247098886,0.47399776044890757
google_ads,560.2695704285231,0.009498233590247112
google_ads,1562.590843078355,0.9848391739629665
google_ads,1561.2017289692894,0.9847245477937577
google_ads,626.9380856357964,0.024597389547079934
google_ads,1500.9492363381005,0.9787024352697236
google_ads,1765.3820015612764,0.994638584770946
google_ads,738.0074275540069,0.09300383134714886
google_ads,1430.0340458779292,0.9680589011320662
google_ads,657.7798595348378,0.03671314885945573
google_ads,1471.9683797369403,0.9749120363454352
google_ads,1664.0640695822835,0.9911184229154961
google_ads,2078.8482960197657,0.9986799900620797
google_ads,2114.119051801963,0.9988576023271615
google_ads,1038.0743777683829,0.658485952688174
google_ads,1735.73063669925,0.9938030327415219
google_ads,1929.904413698609,0.9975011944377277
google_ads,812.2674389608048,0.1895455090963253
google_ads,1515.974680747923,0.980416656450021
google_ads,1781.8472733797914,0.995047952250334
google_ads,1933.1678084859384,0.9975371507839802
google_ads,1810.3482113195364,0.9956769410757818
google_ads,1954.0889482996631,0.9977544157821232
google_ads,905.491216827601,0.37318110543680777
google_ads,1646.7882310086416,0.9902925372922999
google_ads,674.8665628288236,0.04536136621582447
google_ads,376.8073255527413,0.00031627292129750523
google_ads,1361.187405127213,0.9519864779744843
google_ads,546.9482514571748,0.007736380183583183
google_ads,1387.4601859433,0.9589669318998512
google_ads,1637.8132619698572,0.9898301651271425
google_ads,1923.1890211095379,0.997425349021091
google_ads,1841.7922153354214,0.9962697801638586
google_ads,922.6330606220686,0.41161109294334053
google_ads,544.5896439250782,0.007456231907223692
google_ads,304.9651281363615,5.12982288994711e-05
google_ads,1076.902575091485,0.7255894974810883
google_ads,1372.0983908981088,0.9550292239576551
google_ads,577.0755587326278,0.012213419160385224
google_ads,1353.9133581183667,0.9498357946467462
google_ads,1650.3786358054952,0.9904709467287874
google_ads,702.9933244054562,0.0632386211040816
google_ads,1421.375522950174,0.9664038428331773
google_ads,1663.3403665945798,0.9910854317998183
google_ads,1793.499106224447,0.9953166333340444
google_ads,1974.4123736782717,0.9979452074629896
google_ads,2047.9371421938802,0.998498755299052
google_ads,2030.1882834013031,0.9983822498880346
google_ads,2036.057081523269,0.9984218530978861
google_ads,2046.8439084240147,0.9984918560095695
google_ads,1904.0273504526126,0.9971944539681504
google_ads,1956.97249141723,0.9977826499410344
google_ads,898.8410461085807,0.35847537484959724
google_ads,1459.3623240543238,0.9730378977437861
google_ads,1783.8493729431575,0.9950953135748435
google_ads,1940.6826098609104,0.9976177777788168
google_ads,1838.9275923232967,0.9962197003317367
google_ads,1973.6151425222745,0.9979380730452442
google_ads,1911.0951917495015,0.9972822028904329
google_ads,2039.7152339186987,0.9984459912779298
google_ads,1878.164281183528,0.99684538795968
google_ads,1934.7496021570141,0.9975543714124947
google_ads,889.1172427924869,0.33725954435122757
google_ads,1615.331723258847,0.9885612209009775
google_ads,1548.1976458087966,0.983603917297688
google_ads,1900.2958967786415,0.9971468575472348
google_ads,1772.3635103327383,0.994816586559307
google_ads,1971.943790414281,0.997923026343853
google_ads,1955.4913543649932,0.9977681971410602
google_ads,1911.9792139953888,0.9972929614797525
google_ads,1858.990365083946,0.9965553512373702
google_ads,2046.1571037005242,0.9984875035756546
google_ads,1940.9751087406626,0.9976208560139942
google_ads,2006.8156918289915,0.9982131594234587
google_ads,1915.7062185524087,0.9973378006293169
google_ads,902.1885604973625,0.365860118768676
google_ads,1653.7687411737209,0.9906360743848874
google_ads,1864.9634697867868,0.9966487701466185
google_ads,1843.4478541010453,0.99629838735708
google_ads,1740.1293664380687,0.993935653997376
google_ads,2179.9483840079984,0.9991221746866195
google_ads,972.2264440242782,0.5232238325535182
google_ads,1479.9182074068995,0.9760204247891238
google_ads,1995.0633708598884,0.9981207592359854
google_ads,1869.0518628704071,0.9967110855903614
google_ads,1732.668677761454,0.9937088137165506
google_ads,1886.5291760847485,0.9969633148409486
tiktok,7287.759019832692,0.9030975554210616
tiktok,2539.846232179042,0.11010650788465971
tiktok,1641.292611408548,0.02023709499439829
tiktok,1174.0440426362973,0.005202417899018248
tiktok,885.1580939434205,0.0016399747676473615
tiktok,4334.180552222612,0.5253545723504226
tiktok,1510.4989222597815,0.014481811275449697
tiktok,6200.163651433989,0.8277097745941436
tiktok,2518.8552990616035,0.10681651440797003
tiktok,1702.9425243029068,0.023462453517283533
tiktok,841.5849642016647,0.0013337871938247764
tiktok,634.5040865174409,0.00041933730609924305
tiktok,6207.0906074935765,0.8283616544218746
tiktok,7681.446606002964,0.9204029255372014
tiktok,3321.0605091956295,0.2708897420390414
tiktok,7989.35846379483,0.931436950764168
tiktok,3645.629106824848,0.35255904804236843
tiktok,7130.528589913844,0.8949848211046477
tiktok,8450.632310895393,0.9447530820878441
tiktok,8323.359295322003,0.941414272612217
tiktok,3678.2130625162276,0.3609306297124746
tiktok,8647.013698979392,0.9494682073045302
tiktok,3537.778022922078,0.3249900526967122
tiktok,6501.888887189098,0.8537476438081701
tiktok,2580.088122104283,0.11658220692701272
tiktok,1773.005910538378,0.027563694949932972
tiktok,739.0373838570558,0.0007833510882035647
tiktok,557.1894224503934,0.0002461893865640591
tiktok,7038.582856363068,0.8898774519278595
tiktok,2453.006212055588,0.09688812034365574
tiktok,1585.175086813009,0.017594303020808756
tiktok,1133.9022391693659,0.004513980687407803
tiktok,854.8936055989677,0.0014222825149227895
tiktok,0.0,8.565732715197773e-65
tiktok,5012.279752304235,0.6676275639043449
tiktok,1746.822282250693,0.025974931894914854
tiktok,1128.8268041495246,0.004432078028616862
tiktok,807.4686837483301,0.0011258761051470153
tiktok,608.7824775472161,0.00035392038279831835
tiktok,5061.4157359382225,0.6764426757545916
tiktok,6021.33365155478,0.8099195955075023
tiktok,6480.7898115602675,0.8520758162750894
tiktok,6667.2019784640015,0.8661389462236228
tiktok,10894.997652082042,0.9797822067259249
tiktok,4547.657412900306,0.5741080782924901
tiktok,2726.7817370911316,0.1420364755287545
tiktok,1637.4786923839372,0.020048835274077366
tiktok,909.593328025307,0.0018333330698023045
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,4422.330108214601,0.5458844016724276
tiktok,1541.2197950335974,0.01570843976552702
tiktok,5832.735464966344,0.7890177550294201
tiktok,2398.085447447782,0.08906311600065227
tiktok,1626.428687220859,0.019510617717532035
tiktok,779.1948087288905,0.0009729501130801601
tiktok,587.4656883879234,0.0003058158282242913
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,4662.601351067299,0.5989214813461771
tiktok,6624.689508266734,0.8630688492978781
tiktok,2792.524623037828,0.15436090532360988
tiktok,1877.1373139491902,0.03457920028661021
tiktok,1371.7586158137951,0.009802232905847133
tiktok,607.2585878651511,0.0003503034260905257
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,4056.6950373664527,0.457659930437234
tiktok,1413.7928515083013,0.011079183139517546
tiktok,913.6174197648126,0.001866753454594033
tiktok,5102.43600531063,0.6836433079720928
tiktok,6806.661198252759,0.8756775030874308
tiktok,2662.0552519407165,0.13045129596350288
tiktok,1789.5002786796244,0.02859979804851831
tiktok,1307.7407834659866,0.008072043390973989
tiktok,578.5611737107137,0.00028725779118265847
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,6657.174278215246,0.8654218272415848
tiktok,2320.0820665818883,0.07865903651784854
tiktok,1499.2772024924282,0.014051882947372831
tiktok,1072.4580465490794,0.0035955015267092973
tiktok,808.5684061613571,0.0011321690884208595
tiktok,6704.220056646954,0.868749181633687
tiktok,2336.4779219833263,0.08077709844290276
tiktok,1509.87248813892,0.014457558699302871
tiktok,1080.0370314947427,0.0037004361028547656
tiktok,814.2825017360556,0.0011652954785029144
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,3935.016004109039,0.42687151461668366
tiktok,1371.3866696747634,0.009791447030953422
tiktok,7317.791379615012,0.9045631147526996
tiktok,2875.383241314952,0.17066583759987355
tiktok,1926.4100213781755,0.03830637398458036
tiktok,5977.5969798084225,0.8052754335612481
tiktok,2503.31654297894,0.10441997211978818
tiktok,8571.833448285046,0.9477225463756137
tiktok,3395.5714684054433,0.2892267151037464
tiktok,9679.314018135157,0.9675694110765379
tiktok,3780.336167649859,0.38721237706777656
tiktok,2572.360030054413,0.11532147539173616
tiktok,1192.0103939869352,0.005534804436685175
tiktok,5997.075060458641,0.8073584407652517
tiktok,1776.825965426049,0.02780120714450377
tiktok,1148.215703716293,0.004751081824114554
tiktok,821.3378877351211,0.00120720085630361
tiktok,6667.991193561862,0.866195202963786
tiktok,8488.775636076016,0.9457089483680555
tiktok,3585.993314552433,0.33728147012231263
tiktok,2411.4618444024427,0.09093081301656453
tiktok,7471.0527274051965,0.9116515434169187
tiktok,2764.4388481638193,0.14902816477339859
tiktok,5924.394184287149,0.7994633122170433
tiktok,2536.2759399868346,0.10954266262361531
tiktok,6656.328795688923,0.8653611660049934
tiktok,9840.93281380139,0.9696335230154063
tiktok,10354.392935590324,0.9752074353912942
tiktok,4584.196479837565,0.5821103656984922
tiktok,3162.5792450180147,0.2331538402823107
tiktok,1880.856366398687,0.0348511338729993
tiktok,742.2886924970682,0.000797566062293141
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,6115.935034741609,0.8195648773436375
tiktok,2131.455569807917,0.05687316357362911
tiktok,6540.082601396085,0.8567206905634688
tiktok,2784.5101508555504,0.15282897919294822
tiktok,1905.5335473688187,0.03669414514370503
tiktok,831.7009541769125,0.001270801691802722
tiktok,627.0521416531054,0.00039951764322631895
tiktok,0.0,8.565732715197773e-65
tiktok,6071.32423762802,0.815083545770719
tiktok,2115.9083261826668,0.055284409592076866
tiktok,7772.070112178435,0.9238554221000318
tiktok,7613.81442220567,0.9177057386591408
tiktok,3714.5396973732327,0.3702758480466521
tiktok,2023.54205927919,0.04646860972725553
tiktok,1487.32400210924,0.013604373953767646
tiktok,534.8571430435418,0.00020818482821622473
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,6410.055997187042,0.8463142326716374
tiktok,7715.414636497431,0.9217182279302116
tiktok,3353.9571390939936,0.278945052962957
tiktok,2267.1386718479016,0.07206774576660492
tiktok,1661.6058480323413,0.021261602507882744
tiktok,665.7677073412895,0.000510699984767877
tiktok,6667.140462813741,0.8661345601523004
tiktok,2323.5553669932774,0.07910468187531933
tiktok,7880.8064382050725,0.9277671480792097
tiktok,3297.298766185095,0.2651143860066721
tiktok,2246.471952639191,0.06959688133907102
tiktok,1027.6905715190671,0.0030205529249667773
tiktok,774.8164416445532,0.0009507506057509256
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,0.0,8.565732715197773e-65
tiktok,5005.723618976469,0.6664356920074016
tiktok,1744.5374138179036,0.025839506323286795
tiktok,1127.3502826068955,0.004408462137319846
tiktok,3797.9863762066807,0.39175361101197725
tiktok,7711.340683528687,0.9215618373011977
tiktok,2785.9675902771905,0.15310695830497686
tiktok,1846.8954627830126,0.0324237474742914
tiktok,1339.7289061748227,0.008905310609565675
tiktok,5326.430387778659,0.7204540888443881
tiktok,8649.36929285625,0.9495217605910364
tiktok,7484.813372654695,0.9122573308456517
tiktok,9394.0035795752,0.9634913848381862
tiktok,4570.479683136366,0.5791186266473183
tiktok,6906.324563581512,0.8820217042575093
tiktok,2838.1823838170067,0.16324128140959518
tiktok,1619.0668760319875,0.01915795819351581
tiktok,6883.781147430662,0.8806196301795322
tiktok,2668.7119123012003,0.13161720792115028
tiktok,1400.521326956741,0.010663418775279402
tiktok,1001.8163178639652,0.0027215240707578543
